,tmdbId,adult,budget,revenue,popularity,runtime
15170,26652,FALSE,0,0,2.195304,118
15171,65212,FALSE,4500000,3200000,0.742737,142
15172,35262,FALSE,0,0,0.508355,93
15173,26796,FALSE,0,0,1.500379,119
15174,41163,FALSE,0,0,0.547337,81
15175,38778,FALSE,69000000,86387857,6.496496,114
15176,40428,FALSE,0,0,0.61592,80
15177,104343,FALSE,0,0,0.609689,94
15178,104744,FALSE,0,0,0.460316,96
15179,35019,FALSE,35000000,93246388,9.736314,109
15180,17631,FALSE,0,0,1.544116,75
15181,5899,FALSE,0,0,1.170837,108
15182,18166,FALSE,0,0,0.151738,127
15183,124096,FALSE,0,0,1.08291,104
15184,86266,FALSE,0,0,0.521436,110
15185,59881,FALSE,0,0,1.336291,93
15186,17914,FALSE,0,0,0.897581,100
15187,37766,FALSE,0,0,1.205232,104
15188,48197,FALSE,0,0,3.385809,86
15189,36274,FALSE,0,0,0.906245,96
15190,26584,FALSE,0,0,1.602863,78
15191,38022,FALSE,10000000,0,1.066581,184
15192,32497,FALSE,0,0,0.89583,97
15193,90908,FALSE,0,0,0.852197,105
15194,45043,FALSE,0,0,0.810065,112
15195,31262,FALSE,0,0,2.077209,139
15196,21564,FALSE,0,0,2.301708,91
15197,43605,FALSE,0,0,1.740626,103
15198,20007,FALSE,0,0,2.783822,98
15199,25335,FALSE,2500000,0,2.81899,133
15200,41483,FALSE,0,0,0.238509,85
15201,31203,FALSE,0,0,6.287704,91
15202,54233,FALSE,0,0,0.074873,125
15203,27297,FALSE,0,0,5.815632,73
15204,39303,FALSE,3500000,0,3.228182,96
15205,21900,FALSE,0,0,3.048548,85
15206,37472,FALSE,12902809,3.60E+07,2.288553,109
15207,NA,NA,NA,NA,NA,NA
15208,108712,FALSE,0,0,3.970197,108
15209,63075,FALSE,0,0,0.154643,90
15210,38843,FALSE,15000000,27293743,6.853913,103
15211,39008,FALSE,0,0,0.417211,129
15212,49609,FALSE,0,0,1.122531,98
15213,37950,FALSE,44000000,48190704,9.320461,99
15214,24122,FALSE,0,0,10.677214,95
15215,27581,FALSE,100000000,170432927,22.430691,107
15216,24508,FALSE,0,0,1.98754,86
15217,41135,FALSE,0,0,4.81878,82
15218,37570,FALSE,0,0,0.6708,98
15219,52713,FALSE,0,0,0.658333,95
15220,61430,FALSE,0,0,1.121996,98
15221,45322,FALSE,0,0,2.103005,61
15222,20591,FALSE,0,0,1.736227,120
15223,13221,FALSE,7300000,0,0.535124,100
15224,18848,FALSE,0,0,0.658543,94
15225,42008,FALSE,0,0,1.927722,127
15226,77334,FALSE,0,0,1.193497,124
15227,94618,FALSE,0,0,0.425365,83
15228,102488,FALSE,0,0,0.306142,85
15229,86667,FALSE,0,0,0.467209,78
15230,76000,FALSE,0,0,1.985475,126
15231,83360,FALSE,0,0,1.659832,126
15232,98328,FALSE,0,0,0.288187,109
15233,33195,FALSE,0,0,4.176756,99
15234,46011,FALSE,0,0,0.749478,114
15235,53190,FALSE,0,0,0.859986,100
15236,28426,FALSE,322000,1040000,1.97382,81
15237,39414,FALSE,0,0,7.050805,110
15238,42039,FALSE,0,0,1.028926,82
15239,19528,FALSE,0,0,3.399141,129
15240,37700,FALSE,0,0,0.624682,105
15241,27578,FALSE,80000000,274470394,33.401225,103
15242,22538,FALSE,60000000,47664559,21.494874,112
15243,97735,FALSE,0,0,1.578917,100
15244,45803,FALSE,0,0,0.44795,81
15245,112383,FALSE,0,0,0.053003,96
15246,44629,FALSE,5000000,1.00E+06,10.108013,113
15247,44770,FALSE,0,0,0.938983,80
15248,46391,FALSE,0,0,0.206132,86
15249,149114,FALSE,0,0,0.342811,90
15250,30860,FALSE,0,0,0.256809,117
15251,67367,FALSE,0,0,0.417269,86
15252,96108,FALSE,0,0,0.118471,91
15253,30966,FALSE,0,0,1.314718,100
15254,40818,FALSE,0,0,2.040742,120
15255,37951,FALSE,0,0,2.109999,167
15256,43821,FALSE,0,0,2.289932,92
15257,55971,FALSE,0,0,1.092195,108
15258,10271,FALSE,0,0,1.943361,90
15259,17821,FALSE,0,0,1.840997,90
15260,23759,FALSE,12000000,6814789,11.093138,97
15261,26280,FALSE,0,0,9.127562,96
15262,39800,FALSE,4500000,744816,3.859656,97
15263,8900,FALSE,0,0,1.114518,113
15264,3476,FALSE,0,0,1.733171,109
15265,9503,FALSE,0,27412220,4.773788,149
15266,52270,FALSE,0,0,1.493839,100
15267,44737,FALSE,0,0,2.993327,79
15268,8070,FALSE,0,0,1.204122,94
15269,46334,FALSE,0,0,1.671055,129
15270,80364,FALSE,0,0,1.960615,88
15271,21001,FALSE,0,0,1.062263,90
15272,171492,FALSE,0,0,0.174379,125
15273,79829,FALSE,0,0,0.333518,67
15274,39142,FALSE,0,0,0.221908,85
15275,21781,FALSE,0,0,4.005984,112
15276,19874,FALSE,0,0,2.685354,104
15277,44806,FALSE,0,0,0.700858,90
15278,132883,FALSE,0,0,0.276125,84
15279,43549,FALSE,21800000,0,9.530304,96
15280,14138,FALSE,700,0,5.739247,90
15281,38150,FALSE,0,0,4.203175,114
15282,47912,FALSE,0,0,0.309201,87
15283,128298,FALSE,0,0,0.636552,118
15284,42565,FALSE,0,0,1.256445,87
15285,43593,FALSE,24000000,83188165,14.800637,88
15286,1914,FALSE,0,0,0.992006,95
15287,35552,FALSE,25000000,34100000,10.023621,105
15288,44718,FALSE,7500000,0,6.63999,103
15289,67381,FALSE,0,0,0.500522,159
15290,26035,FALSE,0,0,5.108699,92
15291,25474,FALSE,0,0,2.916409,89
15292,16346,FALSE,0,0,3.486928,95
15293,33774,FALSE,0,0,1.68839,97
15294,102286,FALSE,0,0,1.072201,106
15295,53446,FALSE,0,0,0.424243,104
15296,108232,FALSE,0,0,0.495972,101
15297,44533,FALSE,0,0,0.610926,107
15298,15952,FALSE,0,179943,2.87263,90
15299,39563,FALSE,0,0,3.087294,88
15300,55520,FALSE,0,0,0.049413,129
15301,41479,FALSE,10000000,7022728,8.175652,96
15302,65787,FALSE,0,0,1.138814,117
15303,51759,FALSE,0,0,0.808146,107
15304,41248,FALSE,0,0,1.810455,105
15305,29538,FALSE,0,0,1.338126,140
15306,115109,FALSE,0,0,0.877933,104
15307,42850,FALSE,0,0,0.270703,86
15308,31900,FALSE,0,0,11.446851,130
15309,37842,FALSE,0,0,5.928884,104
15310,29159,FALSE,14000000,0,6.156622,92
15311,191550,FALSE,5000000,125400,1.010197,110
15312,122671,FALSE,0,0,1.321023,110
15313,42991,FALSE,0,0,1.212445,123
15314,44140,FALSE,0,0,1.069247,91
15315,42194,FALSE,30000000,967000,10.829352,92
15316,31443,FALSE,0,0,0.705943,90
15317,33494,FALSE,0,0,0.725135,108
15318,91873,FALSE,0,0,1.076647,140
15319,207937,FALSE,0,0,2.270115,141
15320,20200,FALSE,823258,823258,3.165546,105
15321,37259,FALSE,0,0,1.284823,100
15322,62981,FALSE,0,0,1.798835,120
15323,33682,FALSE,0,0,0.810427,102
15324,79043,FALSE,0,0,0.1949,150
15325,28609,FALSE,0,0,9.354943,45
15326,46164,FALSE,0,0,1.25672,104
15327,38358,FALSE,1800000,67738090,6.954763,87
15328,113458,FALSE,0,0,1.183788,110
15329,42085,FALSE,0,0,0.230495,105
15330,37581,FALSE,0,0,0.499369,78
15331,84701,FALSE,0,0,1.001383,40
15332,32196,FALSE,0,0,1.002489,90
15333,42495,FALSE,0,0,0.229257,137
15334,95597,FALSE,0,0,1.432046,65
15335,55562,FALSE,0,0,0.864664,123
15336,49943,FALSE,0,0,1.283782,83
15337,27579,FALSE,20000000,65464324,12.34044,104
15338,105347,FALSE,0,0,0.729226,84
15339,77057,FALSE,0,0,0.804852,97
15340,98636,FALSE,0,0,0.60255,74
15341,14158,FALSE,0,0,13.396891,64
15342,47670,FALSE,0,0,1.670767,50
15343,55648,FALSE,0,0,0.795245,79
15344,88034,FALSE,0,0,0.475485,66
15345,172535,FALSE,0,0,0.683409,130
15346,109466,FALSE,0,0,0.851924,72
15347,32638,FALSE,0,0,1.15618,26
15348,37905,FALSE,0,0,5.878768,90
15349,30846,FALSE,0,0,0.111232,76
15350,41210,FALSE,19000000,49830607,7.196497,101
15351,107983,FALSE,0,0,0.758029,92
15352,9761,FALSE,150000,0,2.925602,11
15353,57816,FALSE,0,0,0.71331,94
15354,40663,FALSE,0,0,2.915779,107
15355,91396,FALSE,0,0,0.135666,111
15356,10165,FALSE,53000,0,4.657789,62
15357,139433,FALSE,0,0,0.041185,90
15358,NA,NA,NA,NA,NA,NA
15359,54182,FALSE,0,0,0.969203,103
15360,39786,FALSE,0,0,0.343032,83
15361,50641,FALSE,1000000,57,0.33191,106
15362,46697,FALSE,0,0,1.486054,50
15363,23631,FALSE,20000000,31327899,17.704607,105
15364,41233,FALSE,30000000,159291809,19.02454,107
15365,17966,FALSE,0,0,1.154339,81
15366,NA,NA,NA,NA,NA,NA
15367,39240,FALSE,0,0,1.136642,98
15368,50338,FALSE,0,0,0.629749,100
15369,38073,FALSE,32000000,42045846,5.828684,102
15370,76237,FALSE,0,0,0.081466,92
15371,105737,FALSE,0,0,1.201841,102
15372,71839,FALSE,0,0,3.557349,99
15373,109881,FALSE,0,0,1.235717,101
15374,32194,FALSE,0,0,0.727962,90
15375,80806,FALSE,0,0,0.33915,122
15376,44222,FALSE,0,0,0.057648,86
15377,13585,FALSE,0,0,0.298925,91
15378,43790,FALSE,0,0,0.902168,118
15379,30630,FALSE,0,0,1.009241,113
15380,36814,FALSE,0,0,1.133485,91
15381,32552,FALSE,0,0,2.829132,85
15382,133792,FALSE,0,0,0.180513,126
15383,101422,FALSE,0,0,1.197619,105
15384,113214,FALSE,0,0,0.036585,54
15385,33481,FALSE,0,0,1.424504,119
15386,31549,FALSE,0,0,1.024038,104
15387,43642,FALSE,0,0,2.256853,93
15388,148482,FALSE,0,0,0.093293,128
15389,13209,FALSE,2500,0,2.718971,93
15390,13209,FALSE,2500,0,2.718971,93
15391,55063,FALSE,0,0,0.073214,78
15392,22681,FALSE,1500000,0,6.985004,88
15393,39519,FALSE,0,0,3.967174,105
15394,119764,FALSE,0,0,0.881881,113
15395,40985,FALSE,0,0,1.130766,115
15396,40264,FALSE,20000000,80547866,9.8219,82
15397,148175,FALSE,0,0,0.882214,120
15398,28938,FALSE,0,0,4.041927,107
15399,268021,FALSE,0,0,0.199557,86
15400,4204,FALSE,0,0,1.957903,98
15401,35791,FALSE,60000000,300228084,0.755425,97
15402,42430,FALSE,0,0,1.801477,93
15403,37645,FALSE,24000000,0,9.342262,115
15404,69119,FALSE,0,0,1.322381,96
15405,24955,FALSE,0,0,0.996741,128
15406,32151,FALSE,5000000,0,0.795836,93
15407,55066,FALSE,0,0,0.922529,95
15408,104310,FALSE,0,0,0.283273,110
15409,124315,FALSE,0,0,0.653185,112
15410,66701,FALSE,290,0,0.832727,76
15411,43804,FALSE,0,0,1.79993,95
15412,15915,FALSE,1500000,0,1.478919,108
15413,8886,FALSE,0,0,2.372319,108
15414,46026,FALSE,400000,0,2.38854,73
15415,148636,FALSE,0,0,0.733065,98
15416,31428,FALSE,0,0,1.753528,97
15417,49813,FALSE,0,0,0.201986,88
15418,29424,FALSE,90000,0,1.164281,104
15419,NA,NA,NA,NA,NA,NA
15420,39995,FALSE,0,0,2.140584,92
15421,37799,FALSE,40000000,224920315,26.116889,120
15422,138522,FALSE,0,0,0.470856,105
15423,114395,FALSE,0,0,0.070591,144
15424,45162,FALSE,3500000,0,8.192303,78
15425,96172,FALSE,0,0,0.400534,85
15426,15527,FALSE,0,0,4.011546,100
15427,85692,FALSE,0,0,0.874224,130
15428,110748,FALSE,0,0,0.112669,105
15429,40652,FALSE,120000,0,1.801888,95
15430,23168,FALSE,37000000,154026136,17.65949,125
15431,45884,FALSE,0,0,0.826818,120
15432,35956,FALSE,0,0,1.113213,100
15433,85819,FALSE,0,0,0.230853,93
15434,15834,FALSE,0,0,0.901814,95
15435,22476,FALSE,0,0,5.120009,93
15436,37059,FALSE,0,0,1.025664,87
15437,37735,FALSE,8000000,74952305,24.91449,92
15438,38167,FALSE,60000000,204594016,7.904644,133
15439,38568,FALSE,5000000,1183258,4.209247,84
15440,45778,FALSE,3000000,0,2.178275,99
15441,18046,FALSE,100000,0,0.584277,90
15442,107612,FALSE,0,0,0.914714,93
15443,33729,FALSE,0,0,1.14385,112
15444,50356,FALSE,0,0,0.706346,98
15445,43939,FALSE,0,0,4.892793,107
15446,46563,FALSE,1750000,0,1.347381,135
15447,60076,FALSE,0,0,0.110402,86
15448,15179,FALSE,0,56299,3.56316,103
15449,43949,FALSE,14000000,1755212,9.367471,89
15450,44992,FALSE,0,0,6.700134,44
15451,33909,FALSE,70000000,134748021,9.602273,133
15452,121154,FALSE,0,0,0.419203,115
15453,207681,FALSE,0,0,1.134577,100
15454,41216,FALSE,80000000,140073390,8.916308,97
15455,39691,FALSE,85000000,112483764,13.899094,82
15456,42530,FALSE,0,0,1.948295,101
15457,43491,FALSE,0,0,0.370393,135
15458,43890,FALSE,0,0,0.220462,101
15459,37596,FALSE,0,0,0.716013,111
15460,41486,FALSE,0,0,3.876157,83
15461,41482,FALSE,0,0,2.112995,89
15462,74714,FALSE,30000000,0,1.343548,125
15463,35219,FALSE,0,0,0.922914,95
15464,72913,FALSE,1200000,0,0.981169,128
15465,94959,FALSE,0,0,0.433526,112
15466,22734,FALSE,0,0,1.501348,102
15467,56168,FALSE,0,0,0.982715,119
15468,34145,FALSE,0,0,3.332336,110
15469,40911,FALSE,0,0,1.445793,140
15470,43923,FALSE,8000000,6491240,11.843468,101
15471,5719,FALSE,60000,0,1.763901,92
15472,71575,FALSE,0,0,0.687013,80
15473,NA,NA,NA,NA,NA,NA
15474,2754,FALSE,0,0,1.423932,100
15475,166204,FALSE,0,0,0.730478,102
15476,161710,FALSE,0,0,0.176168,74
15477,38842,FALSE,22000000,0,6.720247,105
15478,45261,FALSE,0,230600,2.333092,96
15479,73682,FALSE,0,0,0.357876,92
15480,22136,FALSE,0,0,2.880942,90
15481,38410,FALSE,0,0,5.698527,86
15482,154442,FALSE,0,0,0.679812,105
15483,201695,FALSE,0,0,0.108962,65
15484,25694,FALSE,0,0,0.821993,76
15485,42318,FALSE,0,0,1.524069,96
15486,36569,FALSE,0,0,1.48429,78
15487,27023,FALSE,3800000,111731,3.351131,84
15488,38961,FALSE,0,0,7.949042,111
15489,56969,FALSE,1,2,1.940672,132
15490,45077,FALSE,0,18000,3.538847,93
15491,52221,FALSE,0,0,1.295901,95
15492,165534,FALSE,0,0,0.052748,86
15493,59581,FALSE,0,0,0.581749,67
15494,67531,FALSE,0,0,0.509397,95
15495,125948,FALSE,0,0,0.319137,95
15496,32021,FALSE,0,0,1.041502,74
15497,75938,FALSE,0,0,1.22032,146
15498,706,FALSE,0,0,1.728346,141
15499,30931,FALSE,0,0,5.099009,96
15500,33009,FALSE,0,0,0.327055,91
15501,46198,FALSE,1400000,0,2.628795,84
15502,18178,FALSE,0,0,1.013438,120
15503,41402,FALSE,20000000,24145613,9.59856,116
15504,45745,FALSE,550000,0,5.085557,14
15505,10378,FALSE,150000,0,4.239659,8
15506,39486,FALSE,35000000,60251371,5.864914,123
15507,27374,FALSE,0,0,7.596144,84
15508,44040,FALSE,10000000,33583175,10.401344,80
15509,12807,FALSE,0,0,0.19109,86
15510,38303,FALSE,20000000,32005248,10.196985,105
15511,38408,FALSE,38000000,105610124,13.389687,114
15512,42296,FALSE,30000,3045943,5.498121,87
15513,38031,FALSE,22000000,0,10.418092,98
15514,28018,FALSE,0,0,0.41224,87
15515,45729,FALSE,0,0,0.863902,85
15516,44113,FALSE,22000000,9479718,7.336009,105
15517,173672,FALSE,625000,0,2.679477,101
15518,9639,FALSE,0,0,1.236519,87
15519,43894,FALSE,0,0,0.344603,105
15520,85290,FALSE,0,0,1.990449,134
15521,3592,FALSE,0,0,1.100921,80
15522,44639,FALSE,2000000,7871522,9.281973,109
15523,43619,FALSE,7600000,0,4.385112,85
15524,43933,FALSE,500000,4242978,7.91369,94
15525,30071,FALSE,0,0,1.203342,86
15526,17031,FALSE,0,0,2.180632,90
15527,41994,FALSE,0,0,0.291631,90
15528,15375,FALSE,0,0,0.892497,103
15529,45094,FALSE,12500000,6732980,6.662335,107
15530,70695,FALSE,4000000,55125,9.841668,90
15531,38415,FALSE,7,7,1.204006,82
15532,110502,FALSE,0,0,0.187047,105
15533,43369,FALSE,0,0,1.118297,85
15534,111315,FALSE,0,0,0.783201,95
15535,98115,FALSE,0,0,0.507631,75
15536,42188,FALSE,15000000,9455232,10.534215,104
15537,11567,FALSE,0,0,0.514412,92
15538,27441,FALSE,0,0,1.582377,101
15539,30036,FALSE,0,0,1.04944,92
15540,43187,FALSE,0,0,0.157153,113
15541,4706,FALSE,0,0,1.167072,97
15542,9577,FALSE,0,0,0.13751,95
15543,20034,FALSE,0,0,3.329772,91
15544,41201,FALSE,18000000,5602431,8.536043,80
15545,19597,FALSE,0,0,6.889273,100
15546,46847,FALSE,0,0,1.020215,123
15547,110790,FALSE,0,0,0.763371,91
15548,16015,FALSE,0,0,0.80684,116
15549,20263,FALSE,0,0,1.383864,93
15550,10311,FALSE,0,0,0.908691,116
15551,50834,FALSE,0,0,0.490827,125
15552,16271,FALSE,0,0,0.947644,87
15553,12482,FALSE,0,0,1.048606,88
15554,53486,FALSE,0,0,3.689339,102
15555,25633,FALSE,0,0,3.068034,99
15556,206577,FALSE,0,0,0.244685,78
15557,166671,FALSE,0,0,0.961682,5
15558,39933,FALSE,0,0,0.613753,104
15559,81231,FALSE,0,0,0.223968,92
15560,46756,FALSE,0,0,1.173372,110
15561,46812,FALSE,4400000,0,3.489444,81
15562,46837,FALSE,0,539957,4.641423,86
15563,76825,FALSE,0,0,0.576914,108
15564,16344,FALSE,0,0,4.252463,155
15565,38124,FALSE,0,0,1.086938,105
15566,60035,FALSE,0,0,0.148753,88
15567,35379,FALSE,4000000,0,1.652852,40
15568,214430,FALSE,7500,0,0.583174,85
15569,41308,FALSE,0,0,0.844179,130
15570,75341,FALSE,0,0,0.061582,70
15571,92950,FALSE,0,0,0.059602,74
15572,113456,FALSE,0,0,1.044982,99
15573,44549,FALSE,2270000,6900000,1.65314,104
15574,155852,FALSE,0,0,0.099911,100
15575,174792,FALSE,0,0,0.375642,91
15576,131861,FALSE,0,0,0.329211,103
15577,45739,FALSE,0,0,1.428057,84
15578,45649,FALSE,500000,98017,5.355073,85
15579,39681,FALSE,0,0,4.71248,105
15580,41505,FALSE,22000000,851517,10.154183,112
15581,40048,FALSE,0,0,3.160339,90
15582,8749,FALSE,0,0,0.709997,86
15583,14088,FALSE,0,0,0.60489,85
15584,50656,FALSE,0,0,2.701211,91
15585,16290,FALSE,20000000,117224271,17.84246,94
15586,39312,FALSE,0,1422910,7.949837,93
15587,42307,FALSE,0,0,2.972088,90
15588,45650,FALSE,0,0,5.477272,92
15589,64156,FALSE,0,0,0.247033,93
15590,42941,FALSE,0,0,8.073248,92
15591,50475,FALSE,0,0,2.574217,125
15592,97241,FALSE,0,0,0.131354,27
15593,39440,FALSE,0,0,3.006456,102
15594,41009,FALSE,0,0,2.854705,88
15595,73348,FALSE,0,0,0.948905,111
15596,52358,FALSE,0,0,1.34829,93
15597,32540,FALSE,0,0,0.721105,92
15598,74896,FALSE,0,0,0.574451,110
15599,44890,FALSE,0,0,1.119957,96
15600,44823,FALSE,0,0,0.493594,120
15601,39514,FALSE,58000000,71664962,15.642143,111
15602,86233,FALSE,0,0,0.34659,103
15603,98364,FALSE,0,0,0.189013,90
15604,44716,FALSE,15000000,13004198,6.938066,119
15605,43931,FALSE,25000000,19829957,7.289133,107
15606,63611,FALSE,0,0,0.361551,108
15607,47426,FALSE,0,0,0.709698,78
15608,18590,FALSE,0,0,1.355505,82
15609,37810,FALSE,0,0,1.539525,90
15610,13548,FALSE,0,0,5.590787,105
15611,NA,NA,NA,NA,NA,NA
15612,25073,FALSE,0,0,2.744185,89
15613,155445,FALSE,0,0,1.340742,92
15614,20700,FALSE,0,0,0.762446,90
15615,114333,FALSE,0,0,0.547281,91
15616,127083,FALSE,0,0,1.431884,84
15617,4921,FALSE,0,0,0.282563,102
15618,370264,FALSE,0,0,0.054433,88
15619,11389,FALSE,0,0,1.97382,80
15620,45336,FALSE,0,0,1.277063,7
15621,165911,FALSE,0,0,0.108022,95
15622,37438,FALSE,0,0,0.087105,95
15623,14397,FALSE,12000000,5285197,6.082096,94
15624,53655,FALSE,0,0,1.488915,87
15625,52047,FALSE,0,0,1.250069,87
15626,27372,FALSE,0,0,0.82121,94
15627,43681,FALSE,0,0,1.371901,13
15628,41211,FALSE,8700000,47355187,7.492583,105
15629,46332,FALSE,4000000,41424067,5.847305,120
15630,135198,FALSE,0,0,0.210118,105
15631,44986,FALSE,0,0,0.562971,96
15632,43738,FALSE,0,0,1.107254,83
15633,60665,FALSE,0,0,0.109285,94
15634,43601,FALSE,0,0,2.064583,96
15635,68774,FALSE,0,0,0.256858,111
15636,4729,FALSE,0,0,7.718353,90
15637,47792,FALSE,0,0,1.365847,133
15638,46979,FALSE,0,0,0.812422,104
15639,143336,FALSE,0,0,0.04119,86
15640,41436,FALSE,3000000,177512032,9.531397,91
15641,49207,FALSE,0,0,1.694302,99
15642,46103,FALSE,10000000,0,2.300789,98
15643,NA,NA,NA,NA,NA,NA
15644,55536,FALSE,0,0,0.491152,80
15645,6793,FALSE,0,0,0.399783,81
15646,53792,FALSE,0,0,0.710695,82
15647,67232,FALSE,0,0,0.100502,83
15648,44076,FALSE,0,0,0.054123,93
15649,48015,FALSE,0,0,2.169615,81
15650,35957,FALSE,0,0,0.628817,75
15651,51241,FALSE,0,62985,5.69835,97
15652,8316,FALSE,8500000,0,5.956087,98
15653,31605,FALSE,0,0,0.343375,95
15654,22398,FALSE,0,0,3.93145,101
15655,16029,FALSE,0,0,1.529353,110
15656,44603,FALSE,50000000,105197635,7.38552,129
15657,41215,FALSE,0,265318,8.52236,102
15658,1782,FALSE,15400000,0,5.761382,107
15659,38234,FALSE,3000000,0,13.449374,96
15660,11391,FALSE,0,0,1.925705,100
15661,41439,FALSE,20000000,136150434,23.511497,90
15662,41733,FALSE,65000000,211780824,20.6856,95
15663,182756,FALSE,0,0,0.378529,102
15664,77960,FALSE,0,0,0.693526,111
15665,44115,FALSE,18000000,35692920,13.371023,94
15666,38055,FALSE,130000000,321887208,26.078127,95
15667,NA,NA,NA,NA,NA,NA
15668,33600,FALSE,0,0,2.124051,8
15669,54109,FALSE,0,0,1.547489,88
15670,52237,FALSE,0,0,0.164194,83
15671,43819,FALSE,0,0,0.537722,120
15672,43007,FALSE,0,0,0.365382,112
15673,49863,FALSE,0,0,1.280601,97
15674,44214,FALSE,13000000,327803731,27.06364,108
15675,80720,FALSE,0,0,0.77933,97
15676,114096,FALSE,0,0,0.37336,116
15677,91607,FALSE,0,0,0.38816,108
15678,130917,FALSE,0,0,0.648509,121
15679,40378,FALSE,0,0,0.356993,86
15680,30979,FALSE,0,0,0.229324,93
15681,56192,FALSE,0,0,0.302026,81
15682,46537,FALSE,0,0,0.414442,93
15683,49953,FALSE,0,71594792,14.108884,88
15684,43943,FALSE,0,538000,3.404813,89
15685,38363,FALSE,22000000,24188922,7.73315,108
15686,40716,FALSE,0,0,1.410656,91
15687,3007,FALSE,0,0,1.51111,170
15688,27563,FALSE,0,0,5.77132,94
15689,61755,FALSE,0,0,1.090394,89
15690,59408,FALSE,0,0,3.303042,90
15691,79591,FALSE,0,0,0.565135,146
15692,26891,FALSE,0,0,3.796842,123
15693,39039,FALSE,0,0,0.739218,193
15694,52111,FALSE,0,0,0.908606,85
15695,13630,FALSE,0,0,0.153452,85
15696,45593,FALSE,250000,0,1.414925,92
15697,41058,FALSE,0,0,1.745405,81
15698,1673,FALSE,0,0,3.939139,73
15699,28671,FALSE,200000,0,0.619687,112
15700,14234,FALSE,2000000,0,1.7638,105
15701,49110,FALSE,0,0,0.468011,85
15702,126238,FALSE,0,0,0.179065,101
15703,65726,FALSE,0,0,0.971195,89
15704,41123,FALSE,2500000,0,2.241806,96
15705,44442,FALSE,0,0,0.956351,87
15706,48466,FALSE,0,0,5.693482,21
15707,47065,FALSE,1000000,0,2.56735,86
15708,38325,FALSE,2500000,0,3.082576,124
15709,103894,FALSE,0,0,0.186822,90
15710,48000,FALSE,0,0,1.79363,38
15711,71317,FALSE,0,0,1.290709,140
15712,64340,FALSE,0,0,2.820292,102
15713,44571,FALSE,12000000,0,3.758105,93
15714,38368,FALSE,0,0,4.075482,114
15715,112072,FALSE,262000,0,0.219705,79
15716,114444,FALSE,0,0,0.832245,48
15717,NA,NA,NA,NA,NA,NA
15718,68849,FALSE,0,0,0.84408,82
15719,134569,FALSE,0,0,0.438023,72
15720,44048,FALSE,100000000,167805466,22.64662,98
15721,38357,FALSE,40000000,58785180,8.925393,102
15722,48303,FALSE,0,0,9.449523,106
15723,43539,FALSE,30000000,51148651,17.87247,133
15724,39210,FALSE,8000000,0,6.081957,98
15725,NA,NA,NA,NA,NA,NA
15726,62103,FALSE,0,0,1.900378,105
15727,44147,FALSE,8000000,3453043,7.397646,98
15728,92096,FALSE,0,0,0.541,114
15729,43434,FALSE,18000000,871279,5.373267,338
15730,45958,FALSE,0,25147786,7.736872,148
15731,34208,FALSE,0,0,1.364741,82
15732,15036,FALSE,0,0,1.647733,110
15733,36940,FALSE,0,0,5.887845,122
15734,12444,FALSE,250000000,954305868,24.382732,146
15735,45269,FALSE,15000000,414211549,23.956682,118
15736,38757,FALSE,260000000,591794936,34.895356,100
15737,46757,FALSE,0,0,1.038406,112
15738,71701,FALSE,0,0,1.598581,87
15739,43862,FALSE,0,0,0.512875,132
15740,43437,FALSE,0,0,0.423009,95
15741,NA,NA,NA,NA,NA,NA
15742,80545,FALSE,0,0,0.419069,95
15743,87387,FALSE,0,0,0.616636,100
15744,44687,FALSE,600,0,1.399122,93
15745,162643,FALSE,600000,0,0.298542,110
15746,41999,FALSE,0,0,1.69629,101
15747,13834,FALSE,0,0,1.483074,102
15748,15012,FALSE,5000000,0,3.147241,90
15749,44886,FALSE,0,0,0.436138,90
15750,45317,FALSE,25000000,93617009,18.663054,116
15751,41556,FALSE,4500000,123820,6.094368,95
15752,42363,FALSE,0,0,0.353539,91
15753,52998,FALSE,0,0,0.653691,149
15754,31031,FALSE,0,0,2.480369,94
15755,49583,FALSE,0,0,0.64392,108
15756,202768,FALSE,0,0,0.315571,80
15757,37927,FALSE,0,0,1.087212,30
15758,48486,FALSE,0,0,1.208221,6
15759,56648,FALSE,0,0,3.225685,95
15760,128442,FALSE,0,0,0.299506,10
15761,110115,FALSE,0,0,0.374826,55
15762,87415,FALSE,0,0,0.293898,104
15763,95043,FALSE,0,0,0.860202,119
15764,113882,FALSE,0,0,0.037672,100
15765,48871,FALSE,0,0,1.799211,88
15766,93669,FALSE,0,0,1.006176,120
15767,47088,FALSE,7000000,453079,2.875214,108
15768,147622,FALSE,0,0,0.49381,96
15769,35458,FALSE,0,88335,4.447146,136
15770,50990,FALSE,0,0,0.610446,95
15771,111396,FALSE,0,0,0.127422,110
15772,36373,FALSE,0,0,1.374368,88
15773,49787,FALSE,0,0,5.607204,94
15774,64782,FALSE,0,0,0.723045,96
15775,96118,FALSE,0,0,1.948474,80
15776,26769,FALSE,0,0,1.750461,97
15777,43924,FALSE,0,0,1.292663,94
15778,46420,FALSE,0,0,6.956407,84
15779,36615,FALSE,0,0,0.611598,92
15780,83817,FALSE,0,0,0.54229,116
15781,51885,FALSE,0,0,1.354599,116
15782,54523,FALSE,0,0,1.887048,104
15783,73420,FALSE,0,0,0.684102,91
15784,45324,FALSE,12500000,1083683,9.381926,108
15785,120835,FALSE,0,0,0.391061,72
